video_id,title,description,tags,category_id,publish_date,channel_title,channel_id,viewCount,likeCount,commentCount,duration_iso,channel_subscribers
ndEARhGs5bU,Slow Rock Love Song Nonstop 🎤🎷 SLOW ROCK MEDLEY 🔊🎧 Rock Ballads 70S 80S 90S 🔊🎧 Nonstop Pinoy Medley,"Slow Rock Love Song Nonstop 🎤🎷 SLOW ROCK MEDLEY 🔊🎧 Rock Ballads 70S 80S 90S 🔊🎧 Nonstop Pinoy Medley
🎧 Welcome to ""Slow Rock Collection"" .Thanks for watching this video
🎸 Nonstop Slow Rock Medley – Best Mga Lumang Tugtugin Collection 2025
Relive the golden days of OPM slow rock with this emotional and nostalgic medley! Featuring timeless hits that defined a generation, this playlist is perfect for those who still cherish the music of the 70s, 80s, and 90s.
👍:https://www.youtube.com/watch?v=qUU_mi561j8
🎧 Smooth rock ballads
💔 Songs of love, heartbreak, and hope
🎶 Familiar melodies from the golden era of Pinoy music
🌃 Late-night listening perfect for reflection or relaxation

Whether you're reminiscing about the past or discovering these classics for the first time — this nonstop mix will surely touch your heart.
🌴 Follow 
• Youtube  → https://url.td/08wdc
• Facebook  → https://www.facebook.com/
• Soundcloud  → https://soundcloud.com/
• Instagram  → https://www.instagram.com/","opm songs,pinoy medley,pinoy,tagalog love songs,opm 80s,opm classics,opm classics medley,opm love songs tagalog,tagalog love songs 80s 90s,opm hits medley 2025,slow rock medley,nonstop slow rock love songs,80s songs,pinoy music,lumang tugtugin,slow rock 70s 80s 90s,opm channel,emerson condino,opm love songs,slow rock,mga lumang,soft rock,slow rock love songs,slow rock songs,slow rock ballads,old songs 70s 80s 90s,slow rock collection,opm,rock",10,2025-09-01T21:01:02Z,Slow Rock Collection,UCjhIDthEL270TdIP_FJzM-Q,590080,2308,143,PT2H54M15S,60800
f4P-MChyrZg,#𝐌𝐎𝐍𝐓𝐀𝐆𝐄𝐌 𝐗𝐎𝐍𝐀𝐃𝐀🔥(𝐒𝐮𝐩𝐞𝐫 𝐒𝐥𝐨𝐰𝐞𝐝)#phonk #phonkmusic #funk,#𝐌𝐎𝐍𝐓𝐀𝐆𝐄𝐌 𝐗𝐎𝐍𝐀𝐃𝐀🔥(𝐒𝐮𝐩𝐞𝐫 𝐒𝐥𝐨𝐰𝐞𝐝)#phonk #phonkmusic #funk,,10,2025-08-23T08:01:01Z,EPS The Epic Sounds,UCthdZP3iCx-gf0AHFiWmN6g,3035157,34960,1198,PT14S,169000
WPUtqMLToqw,When Crowds TAKE Over Singing 😳🔥,"Credit: Ricco’s Manifest Station 🎥, Pharrell Williams 🎥
We respect copyright laws and comply with takedown requests. If you believe your rights have been infringed, please contact us for prompt resolution. We also follow ""Fair Use"" guidelines, using material for commentary, criticism, and educational purposes.

Songs:
XXXTentacion - Hope
Daft Punk - Get Lucky feat. Pharrell Williams

Lyrics: these rappers were shocked after the crowd sang the whole song for them starting with X okay she keep cryin' she keep cryin' every single night day and night on my mind please don't the vibe oh no I swear to god I be in my mind swear I wanna yeah when you cross my said I wanna yuh next Pharrell Williams when he realized he made it we've come too far to give up who we are so let's raise the bar and our cups to the stars

Description Tags: xxxtentacion live xxxtentacion live performance xxxtentacion concert xxxtentacion festival xxxtentacion hope xxxtentacion hope live xxxtentacion crowd sings for xxxtentacion pharrell get lucky live pharrell crowd sings for pharrell williams pharrell shocked by crowd pharrell live pharrell live performance pharrell concert pharrell

Watch this video on our other pages:
https://www.tiktok.com/t/ZP86NKuDC/
https://www.instagram.com/reel/DJNkY02xlDU/","xxxtentacion,pharrell,rap,live performance,concert,edit",10,2025-05-04T00:49:57Z,Music Media,UCWQrSQ0wJ3oZshXsZcl_Srg,51652686,1222807,5228,PT36S,5950000
WUUYsjHc_w4,Most OUTRAGEOUS Rap Songs To Ever Exist😳(PART 5),,,22,2025-02-22T14:00:36Z,Rap Vault,UCrfMxQ68z7v619IROBAawXw,2731186,188538,1197,PT21S,477000
K7p5GVpU7gA,Country star Zach Bryan calls out ICE raids in new song,"Country music star Zach Bryan appears to call out the Trump administration's immigration agenda in a teaser for his new song, ""Bad News,"" with a reference to ICE. The lyrics are ""notable at this moment,"" Nicolle Wallace says.

For more context and news coverage of the most important stories of our day click here: https://www.msnbc.com/

» Subscribe to MSNBC: https://www.youtube.com/msnbc
» Subscribe to MSNBC on TikTok https://www.tiktok.com/@msnbc 
» Subscribe to MSNBC on Instagram https://www.instagram.com/msnbc 
Download our new MSNBC app for the latest breaking news and daily headlines at a glance: https://www.msnbc.com/information/download-msnbc-app-n1241692

Follow MSNBC Show Blogs 
MaddowBlog: https://www.msnbc.com/maddowblog

MSNBC delivers breaking news, in-depth analysis of political headlines, commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Inside with Jen Psaki, Morning Joe, The Beat, Deadline: White House, All In, The Last Word, The 11th Hour, and more.

Connect with MSNBC Online 
Visit msnbc.com: https://www.msnbc.com/ 
Subscribe to the MSNBC Daily Newsletter: https://link.msnbc.com/join/5ck/msnbc-daily-signup

#ICE #zachbryan #countrymusic","MSNBC,MSNBC latest,Politics,News",25,2025-10-08T01:11:53Z,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,1240701,59197,2982,PT1M20S,9260000
8tcwIN7q5_Y,SAHIBA ✨ || Sahiba song lyrics#newsong #song #trending #sahiba || aesthetic songs,"SAHIBAA ✨ || Sahibaa song lyrics #song #trending #sahiba || aesthetic songs ||new song 

#shorts #shortsfeed #shortvideo #shortsviral #lovesong #hindisong #youtubeshorts #youtube #ytshorts #yt #trendingshorts #trend #viralvideo #video #viralshort #trending songs #aesthetic songs ||asthetic songs 
|| aesthetic songs hindi 

aesthetic hindi songs 

hindi trending songs

hindi aesthetic songs 

new song
songs
whatsapp status 
#adityarikhari #instragram #instagram reels#reels #ideas #reelstrend #viralreels #hearttouching #status #statusvideo #Trendx_editz #reelstrending #ashortaday 

sahibaa status 
try with your own voice song 
sing in your own voice 
own voice song 

sahibaa whatsapp status 

sahibaa song lyrics 

try with your own voice song 

sahiba song

sahiba song lyrics 


own voice song

trending songs 2025","SAHIBAA,sahibaa song lyrics,sahiba song aesthetic,aesthetic songs,aesthetic songs hindi,hindi aesthetic songs,asthetic songs,aesthetic hindi songs,shorts,youtube shorts,shortsfeed,shorts video,ytshorts,trending,viral video,song,songs,sahiba song lyrics,try with your own voice song,own voice song,sing in your own voice,hindi trending songs",22,2025-07-13T11:38:43Z,@ υׁׅꪀׁׅꪱׁׅqׁׅυׁׅꫀׁׅܻ ꯱ׁׅ֒hׁׅ֮ᨵׁׅꭈׁׅtׁׅ꯱ׁׅ֒,UCnhRcGEKtTppl2oDtIFezMQ,11044636,146353,860,PT19S,17500
ZavDe8kEW3w,QUEEN….😱🤯 #band #music #musician #drums #17agustus #colonelkkjϟ #dancechoreography #camping,"We hope you enjoyed the video we put a lot of love into making it! 💖
Want to see more? Please Help us grow by sharing this video with a friend and hitting that subscribe button! 🙏🏻",,22,2025-08-10T07:10:38Z,Bro. Phanith Kh,UCnT6-M7Mid-aGTt5Kcqe_wQ,139680224,489545,1346,PT9S,1120000
kdHkMsLfrFs,LOVELY SONG❤️|🥰4K STATUS FULL SCREEN ✨WHATSAPP #shortyoutube #lovestatus #love,LOVELY SONG❤️|🥰4K STATUS FULL SCREEN ✨WHATSAPP #shortyoutube #lovestatus #love,"short,love,status,trendin,explore,viral video,viral,amazing,youtube,india,like",24,2022-12-27T05:38:00Z,ZAMPA GAMER,UCN1Rjb7Hv4Hp5LpemxDVrHQ,100454997,2218656,3604,PT10S,1320000
Z74qrlnRxG0,17Studio - Dagi D - YETEM BOTA / የትም ቦታ - New Ethiopian Music 2025 ( Official Video ),"17Studio - Dagi D -YETEM BOTA /የተም ቦታ - New Ethiopian Music 2025


© Copyright: 17studio. Any unauthorised
copying, or distribution, is strictly prohibited 





#17studio  #eritreanmusic #eritreannewmusic #plusx #habesha #neshneseshneshtv #tedalo 
EthiopianMusic​ #NewEthiopianMusic​ #TamratGebra​ #SanchoMusic​ #HabeshaVibes​ #EthiopianArtist​ #EastAfricanMusic​ #MusicVideoOutNow​ #StreamCHADDAS​ #SupportEthiopianArtists​ #AfricaToTheWorld​ #EthiopianMusic​
#HabeshaMusic​
#EthiopianVibes​
#HabeshaVibes​
#EthiopianBeats​
#HabeshaSound​
#EthiopiaRising​
#EthiopianHits​
#MadeInEthiopia​
#EthiopianPride​

#EthioStars​

#EthioArtists​
#EthiopianArtist​

#EmergingEthiopianArtist​

#HabeshaSinger​

#UnsignedArtist​

#NextUpEthiopia​

#EthiopianTalent​

#EastAfricanMusic​

#AfricanMusic​

#AfroVibes​

#AfricaToTheWorld​

#GlobalHabesha​

#AfricanSound​

#EthiopiaToTheWorld​
#NewMusic​

#NewMusicAlert​

#NewEthiopianMusic​

#MusicVideoOutNow​

#NowPlaying​

#StreamNow​

#ViralEthiopia​

#TrendingInEthiopia​

#MusicDrop​

#HitAlert​

#MusicRevolution​

#OnRepeat​

#NextBigThing​
#SupportEthiopianArtists​

#LikeShareSupport​

#InMyPlaylist​

#MusicLovers​

#TuneOfTheWeek​

#CommentYourFavoriteLine​

#LetTheWorldHearUs​ #NewMusic​

#MusicRelease​

#NewMusicFriday​

#NowPlaying​

#MusicLovers​

#ViralMusic​

#NextUp​

#OnRepeat​

#MusicVideoOutNow​

#SupportLocalMusic​

#FreshDrop​

#HitTrack​

#UndergroundArtist​

#UnsignedHype​
#SupportEthiopianArtists​

#StreamNow​

#ShareTheVibes​

#FollowForMoreMusic​

#LikeAndShare​

#MusicForTheSoul​

#InMyPlaylist​

#TuneOfTheWeek​",,22,2025-06-27T14:01:02Z,17 Studio,UCAP5Tn-2SndZkDqxWzJoXPg,4919093,21884,822,PT3M11S,39300
dStO4RTVaWk,Ranking the BEST Singing Moments in Existence,,"#shorts,#ranking,#tiktok,#singing",22,2025-07-28T18:35:35Z,Daylon Ranks,UCfAk46FBm_DEqFCmU-7euJQ,7993087,328190,2041,PT1M,136000
d_zH6OCXvzE,Most nostalgic songs of all time - Part 1 #music #nostalgia,,,10,2025-06-19T20:34:53Z,Kyro Hub,UCX1ltyXVdfJodtfx_ZkB6wg,1108853,17679,215,PT12S,13400
O25uwLqtKqA,Shandesh & Mvzzle - Sdudla or Slender (Official Music Video),"Shandesh & Mvzzle - Sdudla or Slender (Official Music Video)

After hit song made waves within weeks of release Shandesh and Mvzzle present to you the official music video.

Thank you for watching. 
Please subscribe to support the channel. 

Connect on other platforms: 
Instagram: https://www.instagram.com/shandesh_music
TikTok: https://www.tiktok.com/@shandesh28
Facebook: https://www.facebook.com/profile.php?id=100063608264940
Spotify: https://open.spotify.com/artist/5ZJCmUoFCgVzfXtralZ9Wy
Apple Music: https://music.apple.com/za/artist/shandesh/1642206569

Contact: shandeshpsr@gmail.com

#official #shandesh #lekompo","Shandesh,shandesh songs,shandesh sdudla or slender,shandesh new songs 2025,shandesh warning,shandesh di chopper,shandesh warning ft shebeshxt,shandesh chopper,official,music video,Mvzzle,mvzzle sdudla or slender,mvzzle ft shandesh,mvzzle songs,lekompho,lekompo,lekompo songs,lekompo balcony mix,lekompo mix 2025,lekompo mix,lekompo songs 2025,lekompo balcony",10,2025-04-25T18:00:06Z,Shandesh Music,UCwtksocF1GhFplkTbcITpvA,18154710,0,2609,PT3M44S,198000
RGW5nMfZpp4,Ethiopian Music : Eyu Tsega እዩ ፀጋ (ከማን ጋር ላወዳድርሽ) - New Ethiopian Music 2025(Official Video),"Ethiopian Music : Eyu Tsega እዩ ፀጋ (ከማን ጋር ላወዳድርሽ) - New Ethiopian Music 2025(Official Video) 

Ethiopian Music: Check Out Ethiopian New Musics, Comedy and More Ethiopian Videos by Minew Shewa Entertainment.
Ethiopian music.
Google+ :- https://plus.google.com/+MinewShewaTube
Facebook :- Minew Shewa Entertainment https://www.facebook.com/minewshewaa/
Instagram :- https://instagram.com/minewshewa?igshid=1qdiu1focuq2k
Subscribe :- http://www.youtube.com/c/MinewShewaTube?sub_confirmation=1 

#minewshewatube #ethiopia #ethiopianmusic 

Make sure to subscribe to Minew Shewa Tube and turn on notifications to stay updated with all new uploads!🔔

Any unauthorized use, copying or distribution is strictly prohibited.
Copyright ©2025: Minew Shewa Entertainment.","ethiopia,ethiopian music,ethiopian music 2024,ethiopian music 2025,new ethiopian music,new ethiopian music 2024,new ethiopian music 2025,new ethiopian music 2025 this week,amharic music,new amharic music,new amharic music 2024,new amharic music 2025,new amharic music 2025 this week,ethiopian music new,ethiopian music new 2025,እዩ ፀጋ,ከማን ጋር ላወዳድርሽ,eyu tsega,እወድሻለው,ትለያለሽ,ወዴ ስሚኝ",24,2025-07-25T15:30:26Z,Minew Shewa Tube,UCCYbR92tg8ZVr34p0BFHbtw,7950302,36976,1674,PT4M7S,2590000
CCIesa1k1Qc,RunUp - Tsunami (Official Music Video),"RunUp - Tsunami (Official Music Video)
https://vyd.co/RunUpTsunami

Follow RunUp:
Instagram: https://www.instagram.com/runup_rw
TikTok: https://www.tiktok.com/runup_rw
Facebook: https://www.facebook.com/RunupRW
Twitter: https://twitter.com/RunupRw

Credits:
Music Producer: Element Eleéeh
Video Director: GAD
Video Vixen: Inoccante 
Colorist: Ben Aitar
Makeup: Queenmakeup 
Skincare: Mugisha Skincare 
Costumes: Drip maker Lewis , Chris bae 
Location: Serena Hotel 
Gaffer: Bright Ngabo 
Mastering : Bob Pro
Dancers: Juru, Olga, Ornella, Dante, Sonia
Songwriters: RunUp, Element Eleéeh, Passy Kizito, Niyo Bosko

© 2025 Rellease","runup,tsunami,runup tsunami,official music video,tsunami runup,element eleeeh,ran up tsunami,rwanda,runup see,rwandan music,runup on god,kigali,afrobeats,runup new song,chriss eazy folomiana,bruce melody,run up,runup tsunami video,the ben,runup isabella,isimbi tv,runup 2025,kagame,music video,meddy,tsunami music video,ugandan music,runup music,passy kizito,ran up,kevin kade sikosa",10,2025-05-24T14:15:06Z,RunUp,UCSfDyL3Fs5rToskYW8DsqkA,8495974,74964,4833,PT4M6S,173000
lXhwqVarEjw,“VICIOUS!” Music Video Cover by Jazzy Skye,"“VICIOUS!” Music Video Cover by Jazzy Skye.  I covered one of my favorite songs, “VICIOUS” by Thomas Day! I hope you guys love it! Thanks to Louis and Nikki - my good friends from Hawaii who did a great job of acting the parts in the song’s storyline! Thanks to @thomasdaymusic3214 for writing this cool song I feel honored to cover! 

Thanks to Becky Willard at VoxFox Studios for the musical arrangement!
What song should I do next? Tell me in the comments!!

Check out these awesome videos!

Check out @thomasdaymusic3214  original music video VICIOUS (Official Video) https://www.youtube.com/watch?v=b1tT71quKzE

Anna Mcnulty @annamcnulty  - I Lost My Flexibility, Can I Get it Back?
https://www.youtube.com/watch?v=ues-2vEDRrc&t=0s

Ashton @AshtonMyler  -I found REAL GOLD! 
https://www.youtube.com/watch?v=crlH-e4f650

The Ninja Fam @TheNinjaFam  - Growing Up! Then & Now *Emotional* Music Video
https://www.youtube.com/watch?v=g7cu2eVV8kA

Jordan Matter @jordanmatter  - My Daughter’s Best Friend Moves Back Home *Emotional*
https://www.youtube.com/watch?v=IQKsK8HvgN8

Fun Squad Merch: https://www.TheFunSquadStore.com

Our Awesome Fun Squad YouTube Channels:
The Fun Squad:  https://www.youtube.com/@TheFunSquad
Jack Skye:  https://www.youtube.com/@JackSkyeOfficial
Kade Skye:  https://www.youtube.com/@KadeSkye
Fun Squad Family:  https://www.youtube.com/@FunSquadFamily

Website:  https://www.TheFunSquad.com/

Fun Squad Social Media:
Instagram: https://www.instagram.com/FunSquad_Official

Business email:  Admin@TheFunSquad.com 
Fan email:  FanMail@TheFunSquad.com","Jazzy,Jazzy Skye,Music Video,vicious,thomas day,Fun Squad",24,2023-07-22T12:45:08Z,Jazzy Skye,UCdgERiTAAvvQmhvSvo_09WA,7551454,32165,2178,PT2M24S,2940000
rP4uTRihl0o,Top 5 phonk songs of the month,Majed ranks the Top 5 best Phonk songs of August,"Phonk,Phonk music,phonk edits,phonk drift,Funk,Funk Brasil,Majed",10,2024-09-02T21:22:08Z,TheonlyMajed,UC04BY9XdbTltt3PYOaGGMkA,32508769,1317737,19262,PT1M,4510000
TiajIU07qp0,Sudan Music 🇸🇩 Eritrean Music 🇪🇷,Sudan And Eritrean Dancing Music official [short Video],"Eritrea,Eritrean,SudanMusic,eritreancomady,eritreanmusic,eritreanmovies,eritv,Adublina,erisat,Ellarecords,ethiopianmusic,Tefetawitokshow,neshneshshow,monicamebrahtu,eritreanshow,Fnanapp,Sudan",22,2025-01-21T20:52:14Z,Humanity TvR,UCEWQGRkXeI-z_u8GvREKe6g,18113906,267220,0,PT12S,176000
C1NUPsYhHpU,Tere Liye😍🥀🔥#dance #ytshorts #trending #music #lofibeats #lofi #lofisong #aiims #aiimsrishikesh,"Tere Liye😍🥀🔥#dance #ytshorts #trending #music #lofibeats #lofi #lofisong #aiims #aiimsrishikesh 
#flashmob 
@dswap @TarunTiwari-qv6ol 
Dance By: Phoenix Crew
For Full Video:
https://youtu.be/S54TICdXvA4

The performance was held at aiims rishikesh college performed by the nursing students during their sports fest ( invicta sports fest )

Stay tuned for more videos coming your way – don’t forget to subscribe!","shorts,ytshorts,youtube shorts,pulchowk,pulchowk campus,college dance performance,aadhar pulchowk,FlashMob,flash mob,flash mob pulchowk campus,aadhar pulchowk campus,locus flash mob,Tere Liye,tere liye dance,tere liye song,tere liye shorts,pulchowk dancers,tere liye video,dance,dance performance,college dance,campus dance,welcome program dance,farewell dance,farewell program,tere liye lofi,Aiims rishikesh,aiims,Invicta sports fest,phoenix crew",24,2025-06-05T13:09:51Z,Pulchowk Dancers,UCv9dR9tZvbxDoIWayjuodMA,18633084,517766,1689,PT48S,145000
dNRG2az0JUc,The MOST Popular Backrooms Songs Of All Time👀,,,22,2025-05-03T23:13:16Z,Kartier,UCVFuV6wGM1Ktuc9M5IK_63w,18902908,740852,12827,PT1M2S,1050000
M7gdQYxniV4,random music therapist has crazy smooth vocals 🙌☁️,,,24,2025-10-16T23:09:08Z,ARIatHOME,UCJm8Q-9K_8n-UBrgwEo4yLA,923914,46704,1330,PT1M30S,1140000
Zzbqjn0TIkc,Sabrina Carpenter Keeps Changing Her Music Videos,#celebrity #music #singer #popmusic #sabrinacarpenter #musicvideo #shorts,,22,2025-09-03T00:32:08Z,Pop Apparel,UClr_sJ9gcAJVR6dUQ_UodLg,3871516,101323,591,PT51S,33400
4qlsQ95Q_nE,Salima Chica - Songi Songi (Official Video) Dj Babs,"💥 Exclusive new clip! Salima Chica Creates another viral and hypnotizing powerful African  sound  in Lingala with fresh Congolese and oriental vibes . 
🔥 Tell us in comments what you think and share the sound if you validate the vibe!

🎧 Listening and streaming:  https://open.spotify.com/album/6SVNuDpoWpFPXAfzSeUm6o

🔗 Follow the artists:

🎤: Salima Chica
📸: https://instagram.com/salimachica
🔴: @salimachica654
🎹: TikTok/Salima chica

Credits

📽️Video:

Director : Carlos Mafu Blackanimalfilmz 
Assist Director : Djem’s Mawete 
Team Assistant : Xdesign Djimmy Dias Issac 
Edited by : Carlos Mafu 
ColorGrading : Carlos Mafu 
video VFX : by Carlos Mafu


Styled by: Salima chica
Make up : Manuela Makeup
Hair : Brito Cosméticos

🔊Music:

Artistas/Artists : Salima Chica

Produção/Production: Askan músic

Co-Produção/Co Poproductuion: juddy beats

Letras/Lyrics: Salima Chica

Coros/Vocals: Salima Chica

Beat: Askan music& Juddy beats

Gravação/Recording: Leo Da Barra

Misturar/Mixing: Léo Da Barra

Mastering: Léo Da Barra

Dance

Viral Choreography: Stone Danseur
Vídeo Choreography : Miguel dos Vilões 
Group Choreography : Tremura show
Traditional Choreography : Tremura show

Acts

Vanuza pires 
Edvania Rosa Neto
Amelia bondo 

💬Lyrics/Letra

Songi songi lyrics

Songi , songi  , songi eh songi x2
Tala munoko ihh munoko tala munoko noko noko x2

Pre Chorus 

Ihh ahh tika ngai na Vanda na ngai allez ah! 
Kaka ko tonga tonga vie na ngai ahh , tika ngai na Vanda na ngai allez, kaka ko chola chola. 

Chorus

Ihh munoko songi songi ta munoko songi, tala , munoko songi songi, ta munoko songi.
Tala munoko munoko tala munoko noko noko x2

Munoko ihh munoko ahhhh munoko ihh munoko ahhh.

Second verse

Aza songi ya solo, munoko ezo lumba solo , kaka ko blah blah blah , Kanga nanu mbanga nayo. Tala nanu vie naye, wo , aza na eloko te , wo kaka elobeli mabe wo , tina Tina te .

Pre Chorus

Ihh ahh tika ngai na Vanda na ngai allez ah! 
Kaka ko tonga tonga vie na ngai ahh , tika ngai na Vanda na ngai allez, kaka ko chola chola. 

Chorus 

Ihh munoko songi songi ta munoko songi, tala , munoko songi songi, ta munoko songi.
Tala munoko munoko tala munoko noko noko x2

Munoko ihh munoko ahhhh munoko ihh munoko ahhh.

Last Verse

Songi songi kaka ko tonga vie naye ngai, songi songi kaka ko chola vie na ngai , x2 
Songi songi songi eh songiiii🙏♥️

#SalimaChica #songisongi #Clip2025 #Congo #afrobeats #Africa #oriental #music #afromusic#songisongi",,10,2025-08-22T12:03:43Z,SALIMA CHICA,UCfprO35k62_laiQ4t05aj0w,8618663,120810,3882,PT2M48S,50900
